id,label
19771,other
19772,technical_support
19773,technical_support
19774,other
19775,customer_support
19776,other
19777,other
19778,other
19779,technical_support
19780,technical_support
19781,technical_support
19782,customer_support
19783,other
19784,customer_support
19785,other
19786,customer_support
19787,customer_support
19788,customer_support
19789,other
19790,customer_support
19791,customer_support
19792,customer_support
19793,customer_support
19794,other
19795,customer_support
19796,customer_support
19797,technical_support
19798,customer_support
19799,customer_support
19800,technical_support
19801,technical_support
19802,customer_support
19803,technical_support
19804,customer_support
19805,other
19806,technical_support
19807,other
19808,technical_support
19809,technical_support
19810,technical_support
19811,customer_support
19812,other
19813,customer_support
19814,customer_support
19815,technical_support
19816,technical_support
19817,technical_support
19818,other
19819,other
19820,other
19821,technical_support
19822,customer_support
19823,technical_support
19824,customer_support
19825,customer_support
19826,other
19827,customer_support
19828,other
19829,customer_support
19830,other
19831,customer_support
19832,other
19833,other
19834,technical_support
19835,other
19836,other
19837,other
19838,other
19839,other
19840,customer_support
19841,customer_support
19842,customer_support
19843,other
19844,other
19845,other
19846,technical_support
19847,customer_support
19848,other
19849,technical_support
19850,customer_support
19851,customer_support
19852,customer_support
19853,technical_support
19854,customer_support
19855,other
19856,other
19857,other
19858,technical_support
19859,technical_support
19860,other
19861,other
19862,other
19863,customer_support
19864,other
19865,technical_support
19866,customer_support
19867,customer_support
19868,customer_support
19869,other
19870,other
19871,technical_support
19872,other
19873,customer_support
19874,customer_support
19875,other
19876,technical_support
19877,technical_support
19878,other
19879,technical_support
19880,technical_support
19881,other
19882,customer_support
19883,customer_support
19884,technical_support
19885,other
19886,customer_support
19887,other
19888,technical_support
19889,other
19890,customer_support
19891,customer_support
19892,customer_support
19893,other
19894,technical_support
19895,other
19896,other
19897,technical_support
19898,technical_support
19899,customer_support
19900,technical_support
19901,customer_support
19902,technical_support
19903,customer_support
19904,other
19905,other
19906,technical_support
19907,technical_support
19908,other
19909,other
19910,customer_support
19911,customer_support
19912,technical_support
19913,technical_support
19914,technical_support
19915,customer_support
19916,customer_support
19917,other
19918,technical_support
19919,technical_support
19920,other
19921,other
19922,technical_support
19923,technical_support
19924,customer_support
19925,other
19926,customer_support
19927,technical_support
19928,technical_support
19929,customer_support
19930,other
19931,customer_support
19932,customer_support
19933,customer_support
19934,other
19935,other
19936,technical_support
19937,technical_support
19938,other
19939,customer_support
19940,other
19941,customer_support
19942,other
19943,other
19944,technical_support
19945,technical_support
19946,other
19947,customer_support
19948,technical_support
19949,technical_support
19950,customer_support
19951,technical_support
19952,technical_support
19953,other
19954,customer_support
19955,customer_support
19956,technical_support
19957,other
19958,customer_support
19959,customer_support
19960,customer_support
19961,technical_support
19962,customer_support
19963,other
19964,technical_support
19965,other
19966,customer_support
19967,customer_support
19968,other
19969,technical_support
19970,customer_support
19971,technical_support
19972,other
19973,technical_support
19974,customer_support
19975,technical_support
19976,customer_support
19977,other
19978,technical_support
19979,other
19980,customer_support
19981,technical_support
19982,customer_support
19983,other
19984,other
19985,technical_support
19986,customer_support
19987,customer_support
19988,customer_support
19989,customer_support
19990,technical_support
19991,other
19992,other
19993,customer_support
19994,technical_support
19995,other
19996,technical_support
19997,other
19998,customer_support
19999,customer_support
20000,customer_support
20001,customer_support
20002,customer_support
20003,other
20004,other
20005,technical_support
20006,other
20007,customer_support
20008,technical_support
20009,technical_support
20010,other
20011,technical_support
20012,other
20013,technical_support
20014,other
20015,customer_support
20016,technical_support
20017,other
20018,technical_support
20019,other
20020,technical_support
20021,technical_support
20022,technical_support
20023,technical_support
20024,other
20025,other
20026,customer_support
20027,technical_support
20028,technical_support
20029,other
20030,other
20031,other
20032,technical_support
20033,technical_support
20034,technical_support
20035,customer_support
20036,technical_support
20037,technical_support
20038,technical_support
20039,other
20040,customer_support
20041,customer_support
20042,other
20043,customer_support
20044,customer_support
20045,technical_support
20046,technical_support
20047,customer_support
20048,technical_support
20049,other
20050,customer_support
20051,other
20052,customer_support
20053,other
20054,technical_support
20055,technical_support
20056,technical_support
20057,customer_support
20058,technical_support
20059,customer_support
20060,technical_support
20061,technical_support
20062,other
20063,customer_support
20064,other
20065,customer_support
20066,customer_support
20067,technical_support
20068,technical_support
20069,customer_support
20070,other
20071,technical_support
20072,customer_support
20073,technical_support
20074,other
20075,other
20076,other
20077,other
20078,other
20079,customer_support
20080,customer_support
20081,technical_support
20082,customer_support
20083,technical_support
20084,other
20085,customer_support
20086,other
20087,other
20088,customer_support
20089,technical_support
20090,other
20091,technical_support
20092,technical_support
20093,customer_support
20094,customer_support
20095,other
20096,other
20097,customer_support
20098,technical_support
20099,other
20100,technical_support
20101,technical_support
20102,customer_support
20103,technical_support
20104,technical_support
20105,other
20106,other
20107,other
20108,technical_support
20109,customer_support
20110,other
20111,customer_support
20112,technical_support
20113,other
20114,technical_support
20115,other
20116,technical_support
20117,technical_support
20118,technical_support
20119,technical_support
20120,customer_support
20121,customer_support
20122,technical_support
20123,technical_support
20124,customer_support
20125,customer_support
20126,customer_support
20127,customer_support
20128,other
20129,technical_support
20130,technical_support
20131,customer_support
20132,customer_support
20133,technical_support
20134,customer_support
20135,technical_support
20136,other
20137,technical_support
20138,technical_support
20139,technical_support
20140,customer_support
20141,customer_support
20142,technical_support
20143,other
20144,other
20145,technical_support
20146,other
20147,customer_support
20148,technical_support
20149,technical_support
20150,customer_support
20151,technical_support
20152,other
20153,technical_support
20154,customer_support
20155,customer_support
20156,technical_support
20157,customer_support
20158,technical_support
20159,customer_support
20160,customer_support
20161,other
20162,technical_support
20163,technical_support
20164,customer_support
20165,technical_support
20166,other
20167,other
20168,customer_support
20169,other
20170,customer_support
20171,customer_support
20172,other
20173,customer_support
20174,technical_support
20175,technical_support
20176,customer_support
20177,other
20178,other
20179,other
20180,other
20181,technical_support
20182,technical_support
20183,other
20184,customer_support
20185,technical_support
20186,customer_support
20187,other
20188,customer_support
20189,customer_support
20190,other
20191,other
20192,technical_support
20193,other
20194,other
20195,other
20196,other
20197,other
20198,customer_support
20199,other
20200,other
20201,technical_support
20202,customer_support
20203,other
20204,other
20205,other
20206,technical_support
20207,customer_support
20208,customer_support
20209,technical_support
20210,customer_support
20211,other
20212,customer_support
20213,customer_support
20214,other
20215,other
20216,customer_support
20217,other
20218,technical_support
20219,other
20220,technical_support
20221,technical_support
20222,other
20223,other
20224,technical_support
20225,other
20226,customer_support
20227,other
20228,other
20229,other
20230,other
20231,customer_support
20232,customer_support
20233,other
20234,other
20235,customer_support
20236,other
20237,customer_support
20238,technical_support
20239,technical_support
20240,technical_support
20241,technical_support
20242,other
20243,customer_support
20244,customer_support
20245,customer_support
20246,customer_support
20247,technical_support
20248,customer_support
20249,technical_support
20250,other
20251,other
20252,other
20253,other
20254,other
20255,technical_support
20256,other
20257,customer_support
20258,other
20259,technical_support
20260,other
20261,customer_support
20262,customer_support
20263,customer_support
20264,technical_support
20265,technical_support
20266,customer_support
20267,technical_support
20268,customer_support
20269,other
20270,customer_support
20271,other
20272,customer_support
20273,customer_support
20274,technical_support
20275,technical_support
20276,customer_support
20277,technical_support
20278,other
20279,customer_support
20280,customer_support
20281,other
20282,technical_support
20283,other
20284,customer_support
20285,customer_support
20286,technical_support
20287,other
20288,technical_support
20289,technical_support
20290,technical_support
20291,technical_support
20292,customer_support
20293,technical_support
20294,other
20295,customer_support
20296,technical_support
20297,customer_support
20298,technical_support
20299,technical_support
20300,technical_support
20301,technical_support
20302,other
20303,customer_support
20304,other
20305,other
20306,other
20307,technical_support
20308,customer_support
20309,technical_support
20310,technical_support
20311,other
20312,customer_support
20313,technical_support
20314,technical_support
20315,customer_support
20316,customer_support
20317,customer_support
20318,other
20319,other
20320,other
20321,other
20322,customer_support
20323,technical_support
20324,other
20325,customer_support
20326,technical_support
20327,other
20328,other
20329,technical_support
20330,technical_support
20331,technical_support
20332,technical_support
20333,technical_support
20334,customer_support
20335,technical_support
20336,technical_support
20337,technical_support
20338,customer_support
20339,customer_support
20340,other
20341,technical_support
20342,customer_support
20343,technical_support
20344,technical_support
20345,customer_support
20346,other
20347,other
20348,other
20349,technical_support
20350,other
20351,customer_support
20352,customer_support
20353,customer_support
20354,customer_support
20355,technical_support
20356,technical_support
20357,other
20358,customer_support
20359,technical_support
20360,customer_support
20361,technical_support
20362,other
20363,other
20364,technical_support
20365,customer_support
20366,technical_support
20367,customer_support
20368,technical_support
20369,other
20370,technical_support
20371,customer_support
20372,other
20373,technical_support
20374,other
20375,customer_support
20376,technical_support
20377,other
20378,customer_support
20379,technical_support
20380,customer_support
20381,other
20382,other
20383,other
20384,customer_support
20385,customer_support
20386,customer_support
20387,technical_support
20388,other
20389,technical_support
20390,other
20391,technical_support
20392,technical_support
20393,other
20394,other
20395,customer_support
20396,other
20397,other
20398,other
20399,customer_support
20400,customer_support
20401,other
20402,other
20403,other
20404,other
20405,other
20406,customer_support
20407,other
20408,customer_support
20409,technical_support
20410,customer_support
20411,customer_support
20412,customer_support
20413,technical_support
20414,customer_support
20415,technical_support
20416,customer_support
20417,technical_support
20418,customer_support
20419,customer_support
20420,other
20421,technical_support
20422,customer_support
20423,technical_support
20424,customer_support
20425,customer_support
20426,customer_support
20427,customer_support
20428,technical_support
20429,other
20430,customer_support
20431,technical_support
20432,customer_support
20433,customer_support
20434,other
20435,technical_support
20436,other
20437,customer_support
20438,other
20439,technical_support
20440,technical_support
20441,customer_support
20442,technical_support
20443,other
20444,other
20445,technical_support
20446,other
20447,other
20448,other
20449,customer_support
20450,customer_support
20451,other
20452,customer_support
20453,technical_support
20454,other
20455,other
20456,technical_support
20457,customer_support
20458,customer_support
20459,technical_support
20460,customer_support
20461,technical_support
20462,technical_support
20463,customer_support
20464,customer_support
20465,technical_support
20466,other
20467,customer_support
20468,customer_support
20469,customer_support
20470,other
20471,technical_support
20472,customer_support
20473,other
20474,customer_support
20475,technical_support
20476,other
20477,customer_support
20478,other
20479,technical_support
20480,customer_support
20481,customer_support
20482,other
20483,customer_support
20484,technical_support
20485,other
20486,technical_support
20487,other
20488,other
20489,customer_support
20490,other
20491,other
20492,technical_support
20493,technical_support
20494,customer_support
20495,technical_support
20496,customer_support
20497,other
20498,technical_support
20499,other
20500,technical_support
20501,other
20502,technical_support
20503,other
20504,other
20505,other
20506,customer_support
20507,customer_support
20508,technical_support
20509,technical_support
20510,technical_support
20511,other
20512,technical_support
20513,customer_support
20514,customer_support
20515,customer_support
20516,technical_support
20517,customer_support
20518,other
20519,other
20520,other
20521,other
20522,technical_support
20523,technical_support
20524,customer_support
20525,customer_support
20526,technical_support
20527,technical_support
20528,customer_support
20529,customer_support
20530,customer_support
20531,customer_support
20532,other
20533,other
20534,technical_support
20535,customer_support
20536,technical_support
20537,customer_support
20538,technical_support
20539,other
20540,technical_support
20541,customer_support
20542,other
20543,other
20544,other
20545,customer_support
20546,other
20547,technical_support
20548,technical_support
20549,other
20550,technical_support
20551,customer_support
20552,other
20553,technical_support
20554,technical_support
20555,technical_support
20556,other
20557,customer_support
20558,technical_support
20559,technical_support
20560,technical_support
20561,technical_support
20562,customer_support
20563,technical_support
20564,technical_support
20565,technical_support
20566,technical_support
20567,technical_support
20568,technical_support
20569,other
20570,technical_support
20571,technical_support
20572,customer_support
20573,other
20574,other
20575,customer_support
20576,other
20577,technical_support
20578,technical_support
20579,customer_support
20580,customer_support
20581,customer_support
20582,other
20583,technical_support
20584,technical_support
20585,technical_support
20586,customer_support
20587,other
20588,technical_support
20589,customer_support
20590,other
20591,technical_support
20592,technical_support
20593,customer_support
20594,technical_support
20595,customer_support
20596,technical_support
20597,customer_support
20598,customer_support
20599,customer_support
20600,technical_support
20601,other
20602,technical_support
20603,customer_support
20604,technical_support
20605,technical_support
20606,other
20607,other
20608,other
20609,other
20610,other
20611,technical_support
20612,customer_support
20613,technical_support
20614,technical_support
20615,technical_support
20616,technical_support
20617,technical_support
20618,other
20619,other
20620,technical_support
20621,customer_support
20622,technical_support
20623,technical_support
20624,customer_support
20625,other
20626,technical_support
20627,customer_support
20628,customer_support
20629,technical_support
20630,customer_support
20631,technical_support
20632,customer_support
20633,other
20634,technical_support
20635,technical_support
20636,customer_support
20637,other
20638,customer_support
20639,customer_support
20640,other
20641,other
20642,technical_support
20643,technical_support
20644,customer_support
20645,technical_support
20646,technical_support
20647,customer_support
20648,customer_support
20649,technical_support
20650,technical_support
20651,customer_support
20652,customer_support
20653,customer_support
20654,customer_support
20655,technical_support
20656,technical_support
20657,technical_support
20658,other
20659,other
20660,customer_support
20661,other
20662,customer_support
20663,technical_support
20664,other
20665,other
20666,other
20667,technical_support
20668,other
20669,technical_support
20670,technical_support
20671,technical_support
20672,customer_support
20673,other
20674,customer_support
20675,customer_support
20676,customer_support
20677,other
20678,technical_support
20679,technical_support
20680,other
20681,technical_support
20682,technical_support
20683,customer_support
20684,customer_support
20685,other
20686,customer_support
20687,other
20688,customer_support
20689,customer_support
20690,customer_support
20691,other
20692,technical_support
20693,other
20694,technical_support
20695,customer_support
20696,customer_support
20697,customer_support
20698,customer_support
20699,other
20700,technical_support
20701,other
20702,other
20703,customer_support
20704,technical_support
20705,technical_support
20706,other
20707,other
20708,other
20709,customer_support
20710,customer_support
20711,technical_support
20712,technical_support
20713,technical_support
20714,customer_support
20715,other
20716,other
20717,technical_support
20718,other
20719,technical_support
20720,technical_support
20721,customer_support
20722,technical_support
20723,other
20724,customer_support
20725,technical_support
20726,technical_support
20727,technical_support
20728,technical_support
20729,other
20730,other
20731,technical_support
20732,other
20733,technical_support
20734,other
20735,customer_support
20736,customer_support
20737,technical_support
20738,customer_support
20739,customer_support
20740,technical_support
20741,other
20742,other
20743,technical_support
20744,customer_support
20745,technical_support
20746,other
20747,other
20748,other
20749,other
20750,technical_support
20751,technical_support
20752,other
20753,customer_support
20754,customer_support
20755,other
20756,technical_support
20757,customer_support
20758,customer_support
20759,customer_support
20760,technical_support
20761,technical_support
20762,technical_support
20763,technical_support
20764,technical_support
20765,other
20766,technical_support
20767,customer_support
20768,other
20769,customer_support
20770,customer_support
20771,other
20772,other
20773,technical_support
20774,customer_support
20775,customer_support
20776,customer_support
20777,other
20778,customer_support
20779,technical_support
20780,other
20781,customer_support
20782,technical_support
20783,other
20784,customer_support
20785,technical_support
20786,customer_support
20787,customer_support
20788,other
20789,customer_support
20790,technical_support
20791,customer_support
20792,other
20793,technical_support
20794,other
20795,other
20796,technical_support
20797,technical_support
20798,technical_support
20799,other
20800,technical_support
20801,customer_support
20802,technical_support
20803,customer_support
20804,other
20805,other
20806,other
20807,other
20808,technical_support
20809,technical_support
20810,other
20811,other
20812,other
20813,technical_support
20814,customer_support
20815,technical_support
20816,customer_support
20817,other
20818,technical_support
20819,technical_support
20820,technical_support
20821,other
20822,customer_support
20823,other
20824,customer_support
20825,customer_support
20826,technical_support
20827,technical_support
20828,customer_support
20829,technical_support
20830,other
20831,other
20832,customer_support
20833,technical_support
20834,other
20835,other
20836,customer_support
20837,technical_support
20838,customer_support
20839,customer_support
20840,technical_support
20841,technical_support
20842,customer_support
20843,other
20844,technical_support
20845,customer_support
20846,customer_support
20847,other
20848,technical_support
20849,customer_support
20850,customer_support
20851,customer_support
20852,customer_support
20853,customer_support
20854,technical_support
20855,other
20856,customer_support
20857,customer_support
20858,technical_support
20859,technical_support
20860,customer_support
20861,technical_support
20862,other
20863,technical_support
20864,technical_support
20865,other
20866,customer_support
20867,technical_support
20868,other
20869,other
20870,other
20871,other
20872,other
20873,other
20874,other
20875,customer_support
20876,customer_support
20877,customer_support
20878,technical_support
20879,other
20880,customer_support
20881,customer_support
20882,technical_support
20883,technical_support
20884,customer_support
20885,technical_support
20886,customer_support
20887,technical_support
20888,technical_support
20889,customer_support
20890,technical_support
20891,technical_support
20892,other
20893,technical_support
20894,customer_support
20895,technical_support
20896,customer_support
20897,other
20898,customer_support
20899,technical_support
20900,technical_support
20901,customer_support
20902,other
20903,customer_support
20904,technical_support
20905,technical_support
20906,technical_support
20907,other
20908,other
20909,technical_support
20910,technical_support
20911,technical_support
20912,technical_support
20913,other
20914,other
20915,other
20916,other
20917,other
20918,other
20919,customer_support
20920,customer_support
20921,customer_support
20922,customer_support
20923,other
20924,other
20925,customer_support
20926,other
20927,other
20928,customer_support
20929,technical_support
20930,customer_support
20931,customer_support
20932,technical_support
20933,other
20934,other
20935,other
20936,other
20937,customer_support
20938,technical_support
20939,other
20940,other
20941,technical_support
20942,technical_support
20943,customer_support
20944,customer_support
20945,technical_support
20946,customer_support
20947,other
20948,customer_support
20949,technical_support
20950,technical_support
20951,technical_support
20952,technical_support
20953,other
20954,customer_support
20955,customer_support
20956,technical_support
20957,other
20958,technical_support
20959,other
20960,other
20961,customer_support
20962,other
20963,other
20964,technical_support
20965,other
20966,technical_support
20967,customer_support
20968,customer_support
20969,other
20970,other
20971,technical_support
20972,technical_support
20973,other
20974,other
20975,other
20976,other
20977,customer_support
20978,technical_support
20979,technical_support
20980,other
20981,other
20982,other
20983,other
20984,customer_support
20985,other
20986,technical_support
20987,customer_support
20988,technical_support
20989,other
20990,technical_support
20991,technical_support
20992,technical_support
20993,other
20994,other
20995,other
20996,technical_support
20997,technical_support
20998,other
20999,technical_support
21000,customer_support
21001,customer_support
21002,customer_support
21003,other
21004,other
21005,technical_support
21006,technical_support
21007,customer_support
21008,other
21009,technical_support
21010,customer_support
21011,other
21012,customer_support
21013,customer_support
21014,other
21015,technical_support
21016,customer_support
21017,other
21018,other
21019,technical_support
21020,customer_support
21021,other
21022,other
21023,other
21024,customer_support
21025,customer_support
21026,other
21027,customer_support
21028,other
21029,other
21030,other
21031,customer_support
21032,customer_support
21033,customer_support
21034,technical_support
21035,customer_support
21036,technical_support
21037,technical_support
21038,customer_support
21039,technical_support
21040,customer_support
21041,customer_support
21042,customer_support
21043,customer_support
21044,other
21045,customer_support
21046,customer_support
21047,other
21048,customer_support
21049,customer_support
21050,other
21051,other
21052,customer_support
21053,customer_support
21054,customer_support
21055,other
21056,technical_support
21057,other
21058,customer_support
21059,customer_support
21060,customer_support
21061,other
21062,technical_support
21063,customer_support
21064,technical_support
21065,other
21066,other
21067,other
21068,technical_support
21069,other
21070,customer_support
21071,other
21072,other
21073,customer_support
21074,customer_support
21075,technical_support
21076,other
21077,other
21078,customer_support
21079,technical_support
21080,technical_support
21081,technical_support
21082,customer_support
21083,customer_support
21084,technical_support
21085,technical_support
21086,technical_support
21087,customer_support
21088,technical_support
21089,customer_support
21090,technical_support
21091,technical_support
21092,customer_support
21093,other
21094,customer_support
21095,other
21096,technical_support
21097,other
21098,other
21099,technical_support
21100,customer_support
21101,other
21102,technical_support
21103,other
21104,customer_support
21105,other
21106,technical_support
21107,technical_support
21108,technical_support
21109,customer_support
21110,other
21111,technical_support
21112,technical_support
21113,other
21114,other
21115,customer_support
21116,customer_support
21117,technical_support
21118,technical_support
21119,customer_support
21120,other
21121,technical_support
21122,customer_support
21123,customer_support
21124,other
21125,technical_support
21126,customer_support
21127,customer_support
21128,customer_support
21129,technical_support
21130,other
21131,customer_support
21132,other
21133,other
21134,other
21135,customer_support
21136,customer_support
21137,technical_support
21138,technical_support
21139,technical_support
21140,customer_support
21141,customer_support
21142,customer_support
21143,technical_support
21144,other
21145,other
21146,technical_support
21147,other
21148,customer_support
21149,customer_support
21150,technical_support
21151,other
21152,customer_support
21153,technical_support
21154,customer_support
21155,technical_support
21156,technical_support
21157,customer_support
21158,other
21159,customer_support
21160,other
21161,technical_support
21162,technical_support
21163,other
21164,other
21165,other
21166,technical_support
21167,customer_support
21168,customer_support
21169,customer_support
21170,other
21171,customer_support
21172,customer_support
21173,other
21174,customer_support
21175,other
21176,other
21177,technical_support
21178,other
21179,technical_support
21180,other
21181,other
21182,customer_support
21183,technical_support
21184,other
21185,customer_support
21186,customer_support
21187,customer_support
21188,technical_support
21189,other
21190,other
21191,other
21192,technical_support
21193,other
21194,technical_support
21195,technical_support
21196,customer_support
21197,customer_support
21198,other
21199,other
21200,technical_support
21201,technical_support
21202,other
21203,customer_support
21204,customer_support
21205,other
21206,technical_support
21207,other
21208,technical_support
21209,technical_support
21210,technical_support
21211,technical_support
21212,other
21213,technical_support
21214,technical_support
21215,other
21216,other
21217,other
21218,other
21219,customer_support
21220,technical_support
21221,other
21222,customer_support
21223,customer_support
21224,technical_support
21225,technical_support
21226,customer_support
21227,other
21228,other
21229,technical_support
21230,technical_support
21231,customer_support
21232,customer_support
21233,technical_support
21234,other
21235,customer_support
21236,other
21237,technical_support
21238,customer_support
21239,technical_support
21240,technical_support
21241,technical_support
21242,customer_support
21243,technical_support
21244,other
21245,customer_support
21246,other
21247,technical_support
21248,customer_support
21249,other
21250,customer_support
21251,customer_support
21252,technical_support
21253,customer_support
21254,customer_support
21255,other
21256,other
21257,customer_support
21258,technical_support
21259,technical_support
21260,technical_support
21261,other
21262,other
21263,technical_support
21264,customer_support
21265,technical_support
21266,customer_support
21267,technical_support
21268,technical_support
21269,customer_support
21270,other
21271,other
21272,technical_support
21273,technical_support
21274,other
21275,customer_support
21276,technical_support
21277,technical_support
21278,other
21279,other
21280,customer_support
21281,technical_support
21282,other
21283,technical_support
21284,technical_support
21285,technical_support
21286,customer_support
21287,technical_support
21288,customer_support
21289,technical_support
21290,other
21291,other
21292,other
21293,other
21294,technical_support
21295,customer_support
21296,other
21297,customer_support
21298,other
21299,technical_support
21300,technical_support
21301,other
21302,other
21303,technical_support
21304,technical_support
21305,technical_support
21306,customer_support
21307,other
21308,technical_support
21309,other
21310,customer_support
21311,technical_support
21312,other
21313,other
21314,customer_support
21315,other
21316,customer_support
21317,technical_support
21318,technical_support
21319,technical_support
21320,technical_support
21321,customer_support
21322,customer_support
21323,technical_support
21324,technical_support
21325,other
21326,other
21327,other
21328,technical_support
21329,other
21330,technical_support
21331,other
21332,other
21333,other
21334,customer_support
21335,other
21336,other
21337,other
21338,other
21339,other
21340,other
21341,technical_support
21342,customer_support
21343,technical_support
21344,customer_support
21345,customer_support
21346,customer_support
21347,technical_support
21348,technical_support
21349,technical_support
21350,customer_support
21351,customer_support
21352,technical_support
21353,other
21354,customer_support
21355,other
21356,technical_support
21357,customer_support
21358,customer_support
21359,technical_support
21360,customer_support
21361,customer_support
21362,technical_support
21363,technical_support
21364,customer_support
21365,other
21366,customer_support
21367,technical_support
21368,other
21369,technical_support
21370,customer_support
21371,other
21372,other
21373,customer_support
21374,customer_support
21375,technical_support
21376,other
21377,technical_support
21378,other
21379,technical_support
21380,customer_support
21381,technical_support
21382,customer_support
21383,customer_support
21384,other
21385,other
21386,customer_support
21387,technical_support
21388,technical_support
21389,customer_support
21390,other
21391,customer_support
21392,customer_support
21393,other
21394,technical_support
21395,technical_support
21396,customer_support
21397,other
21398,other
21399,customer_support
21400,customer_support
21401,technical_support
21402,other
21403,customer_support
21404,customer_support
21405,other
21406,customer_support
21407,other
21408,technical_support
21409,other
21410,other
21411,other
21412,customer_support
21413,customer_support
21414,technical_support
21415,customer_support
21416,customer_support
21417,other
21418,other
21419,other
21420,customer_support
21421,other
21422,other
21423,technical_support
21424,other
21425,technical_support
21426,technical_support
21427,customer_support
21428,technical_support
21429,customer_support
21430,other
21431,other
21432,customer_support
21433,technical_support
21434,customer_support
21435,other
21436,customer_support
21437,customer_support
21438,customer_support
21439,customer_support
21440,customer_support
21441,other
21442,other
21443,customer_support
21444,customer_support
21445,technical_support
21446,other
21447,customer_support
21448,customer_support
21449,technical_support
21450,technical_support
21451,technical_support
21452,technical_support
21453,other
21454,customer_support
21455,customer_support
21456,technical_support
21457,technical_support
21458,other
21459,technical_support
21460,technical_support
21461,technical_support
21462,customer_support
21463,customer_support
21464,customer_support
21465,other
21466,technical_support
21467,technical_support
21468,customer_support
21469,technical_support
21470,other
21471,technical_support
21472,customer_support
21473,technical_support
21474,customer_support
21475,other
21476,customer_support
21477,technical_support
21478,other
21479,other
21480,other
21481,customer_support
21482,technical_support
21483,technical_support
21484,technical_support
21485,other
21486,technical_support
21487,customer_support
21488,customer_support
21489,customer_support
21490,customer_support
21491,other
21492,other
21493,customer_support
21494,customer_support
21495,other
21496,customer_support
21497,technical_support
21498,customer_support
21499,technical_support
21500,other
21501,other
21502,other
21503,technical_support
21504,technical_support
21505,other
21506,other
21507,customer_support
21508,technical_support
21509,customer_support
21510,customer_support
21511,customer_support
21512,customer_support
21513,customer_support
21514,technical_support
21515,other
21516,other
21517,other
21518,other
21519,other
21520,customer_support
21521,customer_support
21522,other
21523,customer_support
21524,customer_support
21525,customer_support
21526,technical_support
21527,other
21528,other
21529,customer_support
21530,customer_support
21531,customer_support
21532,technical_support
21533,technical_support
21534,other
21535,technical_support
21536,other
21537,other
21538,customer_support
21539,customer_support
21540,other
21541,customer_support
21542,other
21543,customer_support
21544,other
21545,other
21546,technical_support
21547,technical_support
21548,other
21549,customer_support
21550,customer_support
21551,customer_support
21552,customer_support
21553,technical_support
21554,customer_support
21555,other
21556,other
21557,technical_support
21558,customer_support
21559,other
21560,customer_support
21561,customer_support
21562,customer_support
21563,customer_support
21564,other
21565,technical_support
21566,customer_support
21567,customer_support
21568,customer_support
21569,other
21570,customer_support
21571,technical_support
21572,customer_support
21573,customer_support
21574,customer_support
21575,technical_support
21576,customer_support
21577,other
21578,technical_support
21579,other
21580,customer_support
21581,customer_support
21582,technical_support
21583,other
21584,technical_support
21585,customer_support
21586,technical_support
21587,customer_support
21588,technical_support
21589,other
21590,customer_support
21591,other
21592,technical_support
21593,other
21594,technical_support
21595,technical_support
21596,other
21597,customer_support
21598,other
21599,customer_support
21600,customer_support
21601,technical_support
21602,customer_support
21603,technical_support
21604,technical_support
21605,technical_support
21606,customer_support
21607,customer_support
21608,technical_support
21609,other
21610,customer_support
21611,customer_support
21612,technical_support
21613,customer_support
21614,customer_support
21615,customer_support
21616,other
21617,other
21618,other
21619,technical_support
21620,customer_support
21621,customer_support
21622,customer_support
21623,technical_support
21624,customer_support
21625,other
21626,technical_support
21627,customer_support
21628,technical_support
21629,technical_support
21630,customer_support
21631,other
21632,technical_support
21633,technical_support
21634,technical_support
21635,technical_support
21636,technical_support
21637,other
21638,other
21639,other
21640,customer_support
21641,customer_support
21642,technical_support
21643,other
21644,technical_support
21645,other
21646,other
21647,other
21648,customer_support
21649,technical_support
21650,other
21651,customer_support
21652,customer_support
21653,customer_support
21654,technical_support
21655,other
21656,technical_support
21657,other
21658,other
21659,customer_support
21660,customer_support
21661,other
21662,customer_support
21663,other
21664,technical_support
21665,technical_support
21666,technical_support
21667,customer_support
21668,other
21669,other
21670,customer_support
21671,technical_support
21672,other
21673,customer_support
21674,customer_support
21675,other
21676,other
21677,other
21678,other
21679,other
21680,other
21681,customer_support
21682,customer_support
21683,customer_support
21684,technical_support
21685,other
21686,customer_support
21687,customer_support
21688,customer_support
21689,other
21690,other
21691,customer_support
21692,other
21693,customer_support
21694,customer_support
21695,technical_support
21696,customer_support
21697,technical_support
21698,customer_support
21699,technical_support
21700,technical_support
21701,customer_support
21702,customer_support
21703,technical_support
21704,other
21705,customer_support
21706,customer_support
21707,customer_support
21708,other
21709,technical_support
21710,technical_support
21711,customer_support
21712,technical_support
21713,technical_support
21714,other
21715,other
21716,customer_support
21717,technical_support
21718,technical_support
21719,other
21720,other
21721,customer_support
21722,technical_support
21723,technical_support
21724,customer_support
21725,other
21726,customer_support
21727,other
21728,customer_support
21729,customer_support
21730,other
21731,customer_support
21732,other
21733,technical_support
21734,other
21735,other
21736,other
21737,other
21738,other
21739,customer_support
21740,other
21741,customer_support
21742,customer_support
21743,customer_support
21744,other
21745,customer_support
21746,customer_support
21747,technical_support
21748,technical_support
21749,customer_support
21750,technical_support
21751,other
21752,customer_support
21753,technical_support
21754,technical_support
21755,other
21756,customer_support
21757,other
21758,other
21759,customer_support
21760,customer_support
21761,technical_support
21762,technical_support
21763,other
21764,other
21765,other
